ID,Category,Nr,V/H,Description,Valence,Valence_SD,AvAp,AvAp_SD,Arousal,Arousal_SD,Width,Height,Luminance,Contrast,JPEG_size80,LABL,LABA,LABB,Entropy,Category_Valence,Category_Arousal,Neutral,Negative,Positive,
Faces_243_v,Faces,243,v,Elderly Woman,6.9701,1.1803,6.3433,1.2254,3.4925,1.3967,1200,1600,112.3942,64.4957,169808,46.3458,3.211,4.3145,7.7698,Positive,Relaxed,0,0,1,
Faces_139_v,Faces,139,v,Children Smiling,6.9792,1.1202,6.7083,1.2197,4.4167,1.7238,1200,1600,130.9515,67.5766,395286,54.9824,11.3932,6.8387,7.7787,Positive,Relaxed,0,0,1,
Faces_242_h,Faces,242,h,Man And Woman Smiling,6.9796,1.3918,6.3542,1.5504,4.625,1.8057,1600,1200,99.4039,75.8863,283541,41.0572,5.7477,6.2939,7.7065,Positive,Neutral,0,0,0,
Objects_263_h,Objects,263,h,Handwork,6.9796,1.436,6.898,1.3267,4.4286,2,1600,1200,76.3634,63.2617,527406,31.591,2.6635,7.2126,7.5866,Positive,Relaxed,0,0,1,
Objects_270_h,Objects,270,h,Toys,6.98,1.3626,6.76,1.5722,4.32,1.6835,1600,1200,122.9051,82.6003,235560,51.1204,-0.1621,10.8071,7.7121,Positive,Relaxed,0,0,1,
Objects_063_v,Objects,63,v,Stew,6.9804,1.3189,6.6731,1.6887,5.1346,1.9806,1200,1600,152.68,84.2321,215007,61.3615,1.8838,5.6892,7.1832,Positive,Neutral,0,0,0,
Faces_126_h,Faces,126,h,Girl,6.9804,1.449,6.5294,1.4609,4.56,1.6557,1600,1200,122.0688,71.0171,284838,51.3691,10.6755,16.908,7.9167,Positive,Relaxed,0,0,1,
Animals_169_h,Animals,169,h,Turtle,6.9804,1.2246,7.0784,1.3243,3.6538,1.8352,1600,1200,122.2471,65.5983,350397,50.1817,0.7458,4.6869,7.9,Positive,Relaxed,0,0,1,
Objects_040_v,Objects,40,v,Meal,6.9808,1.4347,6.8462,1.3341,4.8679,1.7435,1200,1600,165.8165,77.6949,160969,67.8608,6.9758,16.2286,7.7439,Positive,Neutral,0,0,0,
People_173_h,People,173,h,Diver,6.9808,1.4884,7.1765,1.1611,4.75,2.3918,1600,1200,114.508,36.1792,401755,49.4162,-18.4781,-4.5446,7.1543,Positive,Neutral,0,0,0,
Animals_125_h,Animals,125,h,Monkeys,6.9884,1.2508,6.7412,1.39,4.5422,2.0854,1600,1200,82.5316,69.4805,487037,34.0361,-7.364,17.1369,7.6017,Positive,Relaxed,0,0,1,
